,amount,amountBTC,date,globalTradeID,rate,total,tradeID,type
1,354.13320728,0.179088704254,2017-05-18 19:29:13,134697906,0.00050571,0.17908870,1287643,buy
0,0.49603174,0.00024999999696,2017-05-18 19:29:23,134698026,0.00050400,0.00024999,1287645,buy
0,0.53375610,0.0002690130744,2017-05-18 19:29:23,134698034,0.00050400,0.00026901,1287646,buy
0,1.00000000,0.00050474,2017-05-18 19:29:34,134698164,0.00050474,0.00050474,1287655,buy
1,259.48826366,0.130756136058,2017-05-18 19:29:32,134698148,0.00050390,0.13075613,1287654,sell
2,1.42814327,0.000719655675186,2017-05-18 19:29:32,134698147,0.00050391,0.00071965,1287653,sell
3,0.49603174,0.00024999999696,2017-05-18 19:29:32,134698146,0.00050400,0.00024999,1287652,sell
4,0.49603174,0.00024999999696,2017-05-18 19:29:32,134698145,0.00050400,0.00024999,1287651,sell
5,8.00000000,0.004032,2017-05-18 19:29:32,134698144,0.00050400,0.00403200,1287650,sell
6,1.48809523,0.00074999999592,2017-05-18 19:29:32,134698143,0.00050400,0.00074999,1287649,sell
7,1.48809523,0.00074999999592,2017-05-18 19:29:32,134698142,0.00050400,0.00074999,1287648,sell
8,0.95433913,0.00048098692152,2017-05-18 19:29:32,134698141,0.00050400,0.00048098,1287647,sell
0,26.80200000,0.01352804148,2017-05-18 19:29:38,134698299,0.00050474,0.01352804,1287662,sell
1,75.12676848,0.0378563786371,2017-05-18 19:29:36,134698223,0.00050390,0.03785637,1287661,sell
2,174.64621354,0.0880042270028,2017-05-18 19:29:36,134698222,0.00050390,0.08800422,1287660,sell
3,1.48836101,0.000749999996549,2017-05-18 19:29:36,134698221,0.00050391,0.00074999,1287659,sell
4,1.48809523,0.00074999999592,2017-05-18 19:29:36,134698220,0.00050400,0.00074999,1287658,sell
5,0.49603174,0.00024999999696,2017-05-18 19:29:36,134698219,0.00050400,0.00024999,1287657,sell
6,29.00000000,0.01463746,2017-05-18 19:29:36,134698218,0.00050474,0.01463746,1287656,sell
0,1786.09232634,0.906370411924,2017-05-18 19:29:41,134698383,0.00050746,0.90637041,1287665,buy
1,182.50572344,0.0925048509828,2017-05-18 19:29:41,134698382,0.00050686,0.09250485,1287664,buy
2,2.00061809,0.00101301296987,2017-05-18 19:29:41,134698381,0.00050635,0.00101301,1287663,buy
0,650.00000000,0.329849,2017-05-18 19:29:59,134698828,0.00050746,0.32984900,1287666,buy
0,212.23262620,0.107699568491,2017-05-18 19:30:07,134698997,0.00050746,0.10769956,1287667,buy
0,1170.97906782,0.591039974691,2017-05-18 19:30:11,134699071,0.00050474,0.59103997,1287674,sell
1,100.92804216,0.0509424199998,2017-05-18 19:30:11,134699070,0.00050474,0.05094241,1287673,sell
2,1199.41716234,0.605393818519,2017-05-18 19:30:11,134699069,0.00050474,0.60539381,1287672,sell
3,34.10000000,0.017244711,2017-05-18 19:30:11,134699068,0.00050571,0.01724471,1287671,sell
4,3.36245221,0.00170630999849,2017-05-18 19:30:11,134699067,0.00050746,0.00170630,1287670,sell
5,649.76230081,0.329728377169,2017-05-18 19:30:11,134699066,0.00050746,0.32972837,1287669,sell
6,0.23769919,0.000120622830957,2017-05-18 19:30:10,134699057,0.00050746,0.00012062,1287668,sell
0,177.99978200,0.0898436099667,2017-05-18 19:30:13,134699088,0.00050474,0.08984360,1287676,sell
1,22.00021800,0.0111442104279,2017-05-18 19:30:13,134699087,0.00050655,0.01114421,1287675,sell
0,396.91839421,0.202416473495,2017-05-18 19:30:21,134699169,0.00050997,0.20241647,1287683,buy
1,0.28142865,0.000143067068514,2017-05-18 19:30:21,134699168,0.00050836,0.00014306,1287682,buy
2,484.53496157,0.245886956948,2017-05-18 19:30:21,134699167,0.00050747,0.24588695,1287681,buy
3,211.26486261,0.107210579829,2017-05-18 19:30:21,134699166,0.00050747,0.10721057,1287680,buy
4,17.82460018,0.00899678869485,2017-05-18 19:30:18,134699136,0.00050474,0.00899678,1287679,sell
5,22.00021809,0.0111149501834,2017-05-18 19:30:18,134699135,0.00050522,0.01111495,1287678,sell
6,0.24717235,0.000125000000842,2017-05-18 19:30:18,134699134,0.00050572,0.00012500,1287677,sell
0,17.35092573,0.00878217105824,2017-05-18 19:30:26,134699331,0.00050615,0.00878217,1287684,buy
0,76.45569942,0.0387982092277,2017-05-18 19:30:31,134699398,0.00050746,0.03879820,1287685,sell
0,649.66763560,0.328543419999,2017-05-18 19:30:41,134699500,0.00050571,0.32854341,1287686,buy
